"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"21",0.152317880794702,0,0,0,0.501597444089457,0,0.545751633986928,0,0,0,0.588235294117647,0,0.55,0,0,0.506711409395973,0.476190476190476,0.611295681063123,0,0.409836065573771,1,0,0.357859531772575,0.0764119601328904,0,0.477272727272727,0,0.371710526315789,0.0165016501650165,0.00673400673400673,0.540453074433657,0,0.00949367088607595,0.165584415584416,0,0.875,0.00983606557377049,0.913494809688581,0.00643086816720257,0,0,0.213815789473684,0,0,0,0.516778523489933,0,0.408783783783784,0.0335570469798658,0.0418006430868167,0.519607843137255,0.441935483870968,0,0,0.0469798657718121,0,0,0.604026845637584,0,0,0.484375,0,0,0.478827361563518,0,0.0382165605095541,0.00324675324675325,0,0.547619047619048,0.480968858131488,0.366883116883117,0,0.440789473684211,0.345514950166113,0,0.489096573208723,0.102564102564103,0.401294498381877
"22",0.255892255892256,0,0,0,0,0.981132075471698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.986666666666667,0.435215946843854,0.967213114754098,0,0.959459459459459,0,0,0.993079584775087,0.7375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.25,0.72,0,0,0,0.966887417218543,0.984076433121019,0,0,0,0,0,0.96551724137931,0,0.966777408637874,0,0,0,0,0,0,0,0,0.258169934640523,0.965277777777778,0,0.273026315789474,0,0,0.311475409836066,0
"23",0.0512820512820513,0,0,0,1,0,0.10126582278481,0,0,0,0.0870967741935484,0,0.0912052117263844,0,0,0.0888157894736842,0.990384615384615,0.206451612903226,0,0.051948051948052,0.357859531772575,0,1,0.19935691318328,0,0.00647249190938511,0,0.358552631578947,0,0.0459016393442623,0.0923566878980892,0,0,0.860759493670886,0,0.229559748427673,0.0257234726688103,0.297297297297297,0.0877742946708464,0,0,0.851973684210526,0,0,0,0.0912052117263844,0,0.00338983050847458,0.00326797385620915,0.00324675324675325,0.942675159235669,0.0595611285266458,0,0,0.182410423452769,0,0,0.312903225806452,0,0,0.984177215189873,0,0,0.93125,0,0.208860759493671,0.0798722044728434,0,0.974025974025974,0.0875420875420875,0.00958466453674121,0,0.92604501607717,0.0032258064516129,0,1,0.0509554140127389,0.951768488745981
"24",0,0,0.428115015974441,0.0349206349206349,0.182370820668693,0,0,0.736156351791531,0,0,0,0.4625,0,0.00318471337579618,0.144615384615385,0,0.17981072555205,0.0191693290734824,0,0,0.0764119601328904,0,0.19935691318328,1,0,0,0,0.735668789808917,0,0.848580441640379,0,0,0,0.218068535825545,0.0672782874617737,0.043343653250774,0.98125,0.131147540983607,0.868501529051988,0,0.0279503105590062,0.150306748466258,0.801916932907348,0.571875,0,0,0,0,0,0.199376947040498,0.189873417721519,0,0,0,0.945859872611465,0.212307692307692,0.0122324159021407,0.0414012738853503,0,0,0.18348623853211,0,0,0.201238390092879,0.778115501519757,0.925696594427245,0.870662460567823,0,0.152866242038217,0,0,0,0.292063492063492,0,0.0610932475884244,0.179331306990881,0,0.274691358024691
"25",0.299003322259136,0,0,0,0,0.996894409937888,0.0128617363344051,0,0,0,0.00647249190938511,0,0.00673400673400673,0,0,0.0133333333333333,0,0,0,0.0226537216828479,0,0.986666666666667,0,0,1,0.413114754098361,0.944805194805195,0,0.983277591973244,0,0.00955414012738853,0.970394736842105,0.733333333333333,0,0,0.0093167701863354,0,0,0,0.987460815047022,0,0,0,0,1,0.0132013201320132,0,0.26,0.730263157894737,0,0,0.0192307692307692,0.929054054054054,1,0,0,0,0,0,0.930232558139535,0,0.936241610738255,0,0,0,0,0,0,0,0.0167785234899329,0.255591054313099,0.929765886287625,0,0.309904153354633,0,0,0.345047923322684,0
"26",0.241935483870968,0,0,0,0.0338461538461538,0.453731343283582,0.538699690402477,0,0,0,0.603125,0,0.560897435897436,0,0,0.525641025641026,0.0215384615384615,0.463492063492064,0,0.490853658536585,0.477272727272727,0.435215946843854,0.00647249190938511,0,0.413114754098361,1,0.427244582043344,0,0.467948717948718,0,0.565625,0.437299035369775,0.39039039039039,0.037037037037037,0,0.541666666666667,0,0.503333333333333,0,0.420731707317073,0,0.0903426791277259,0,0,0.504672897196262,0.519354838709677,0,0.696485623003195,0.411575562700965,0,0.00628930817610063,0.527439024390244,0.415584415584416,0.44954128440367,0,0,0,0.449367088607595,0,0.421221864951768,0.0303030303030303,0.420886075949367,0,0.0125391849529781,0,0.00911854103343465,0,0,0.0156739811912226,0.506451612903226,0.705882352941177,0.402597402597403,0,0.668769716088328,0,0.0332326283987915,0.203076923076923,0
"27",0.242811501597444,0,0,0,0,0.939577039274924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967213114754098,0,0,0.944805194805195,0.427244582043344,1,0,0.926517571884984,0,0,0.981072555205047,0.7,0,0,0,0,0,0,0.963636363636364,0,0,0,0,0.972809667673716,0,0,0.271565495207668,0.651757188498403,0,0,0,1,0.939024390243902,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.26813880126183,1,0,0.30503144654088,0,0,0.271875,0
"28",0,0,0.3,0.0198019801980198,0.473354231974922,0,0,0.503311258278146,0,0,0,0.314102564102564,0,0,0.0846394984326019,0,0.45859872611465,0.0420711974110032,0,0,0.371710526315789,0,0.358552631578947,0.735668789808917,0,0,0,1,0,0.597402597402597,0,0,0,0.165584415584416,0.0473186119873817,0.303125,0.679245283018868,0.380952380952381,0.632911392405063,0,0.0159235668789809,0.19620253164557,0.552980132450331,0.388535031847134,0,0,0,0,0,0.10828025477707,0.479623824451411,0,0,0,0.724590163934426,0.154838709677419,0.00317460317460317,0.0479233226837061,0,0,0.446483180428135,0,0,0.455696202531646,0.540880503144654,0.689873417721519,0.598705501618123,0,0.487096774193548,0,0,0,0.570063694267516,0,0.0397350993377483,0.463949843260188,0,0.503205128205128
"29",0.331103678929766,0,0,0,0,0.993630573248408,0.0287539936102236,0,0,0,0.0317460317460317,0,0.0296052631578947,0,0,0.0355987055016181,0,0.0133779264214047,0,0.0544871794871795,0.0165016501650165,0.959459459459459,0,0,0.983277591973244,0.467948717948718,0.926517571884984,0,1,0,0.0224358974358974,0.935064935064935,0.757861635220126,0,0,0.0315457413249211,0,0.0137931034482759,0,0.951923076923077,0,0,0,0,0.993690851735016,0.0367892976588629,0,0.290969899665552,0.75,0,0,0.0506329113924051,0.898692810457516,0.993650793650794,0,0,0,0.00327868852459016,0,0.908794788273616,0,0.914191419141914,0,0,0,0,0,0,0,0.0336700336700337,0.29153605015674,0.895973154362416,0,0.323809523809524,0,0,0.372990353697749,0
"30",0,0,0.57843137254902,0.133116883116883,0.0349206349206349,0,0,0.802588996763754,0,0,0,0.520504731861199,0,0.0716612377850163,0.251552795031056,0,0.053125,0.0033112582781457,0,0,0.00673400673400673,0,0.0459016393442623,0.848580441640379,0,0,0,0.597402597402597,0,1,0,0,0,0.1198738170347,0.191823899371069,0.00923076923076923,0.990740740740741,0.0707070707070707,0.903846153846154,0,0.059748427672956,0.0315457413249211,0.883870967741936,0.650641025641026,0,0,0.108910891089109,0,0,0.276190476190476,0.0638977635782748,0,0,0,0.918032786885246,0.336507936507937,0.0892307692307692,0,0,0,0.0462962962962963,0,0.00655737704918033,0.0698412698412698,0.883435582822086,0.853503184713376,0.830128205128205,0,0.037037037037037,0,0,0,0.148867313915858,0,0.138613861386139,0.0493827160493827,0,0.13166144200627
